"legal_entity_id","legal_entity_edrpou","legal_entity_name","contract_number","package_id","division_id","address"
"00031367-5ba0-48d5-931b-3c9f23d9951b","43130119","НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""СОЦІАЛМЕДИКА"" ГРОМАДСЬКОЇ ОРГАНІЗАЦІЇ ""СІЛІЦЕЯ-КЛАСТЕР""","1658-E125-E000","1","106bc8f7-8223-414a-bf6b-0e5cbb3b42a3","ХМЕЛЬНИЦЬКА область, місто ШЕПЕТІВКА, проспект Миру, 14Д"
"00031367-5ba0-48d5-931b-3c9f23d9951b","43130119","НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""СОЦІАЛМЕДИКА"" ГРОМАДСЬКОЇ ОРГАНІЗАЦІЇ ""СІЛІЦЕЯ-КЛАСТЕР""","1658-E125-E000","1","191c2392-9182-4016-b47b-b6208506e985","ХМЕЛЬНИЦЬКА область, місто ІЗЯСЛАВ, вулиця Грушевського, 2А"
"00031367-5ba0-48d5-931b-3c9f23d9951b","43130119","НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""СОЦІАЛМЕДИКА"" ГРОМАДСЬКОЇ ОРГАНІЗАЦІЇ ""СІЛІЦЕЯ-КЛАСТЕР""","1658-E125-E000","1","3356ddad-ff08-42a0-802c-7d45bba51359","ХМЕЛЬНИЦЬКА область, місто ІЗЯСЛАВ, вулиця Шевченка БОС, 11"
"000d2d82-5add-4b07-89d1-db5067d3ccb2","43642846","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДІКС КОМПАНІЯ УПРАВЛІННЯ""","2112-E125-E000","1","3a7d409f-48fd-4c71-825e-dcced7d51895","ХМЕЛЬНИЦЬКА область, місто ІЗЯСЛАВ, вулиця Ковальська, 3"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","4445a03e-48f3-4994-bb5a-5afc2d384c75","ІВАНО-ФРАНКІВСЬКА область, село РАКІВЧИК, вулиця Лесі Українки, 42а"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","4c169c43-df70-4be2-a03c-42cf3aa35b94","ІВАНО-ФРАНКІВСЬКА область, місто КОЛОМИЯ, вулиця Привокзальна, 13"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","7a779a5b-ff4d-4ec8-9d7e-3f9a24aa5d09","ІВАНО-ФРАНКІВСЬКА область, село ТОВМАЧИК, вулиця Шкільна, 34а"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","7b94208c-40c0-49a6-8655-d8d0fee5aee1","ІВАНО-ФРАНКІВСЬКА область, село САДЖАВКА, вулиця Українська, 68"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","7caf96d8-0948-4a56-8f88-92fe46f65b7f","ІВАНО-ФРАНКІВСЬКА область, місто КОЛОМИЯ, вулиця Січових Стрільців, 23/4"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","8f3dbfbb-3cd9-4f3f-ac61-8587384b7381","ІВАНО-ФРАНКІВСЬКА область, місто КОЛОМИЯ, вулиця В'ячеслава Чорновола, 32"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","ac8b49a0-2bfe-4f7c-a8a9-544c7a7fe648","ІВАНО-ФРАНКІВСЬКА область, місто КОЛОМИЯ, вулиця Миколи Леонтовича, 26-А"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","b6747963-8bef-4e09-82d5-404e4d6333e8","ІВАНО-ФРАНКІВСЬКА область, село КОРНИЧ, вулиця Перемоги, 36Г"
"00197725-d848-4e26-aa6c-7612fd5169e1","39007143","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ ""КОЛОМИЙСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0906-E125-E000","1","fca91995-4a7f-4ced-9bb5-1c35001cfaf2","ІВАНО-ФРАНКІВСЬКА область, село ВОСКРЕСИНЦІ, вулиця Шевченка, 40а"
"0029bc08-bd8b-42a0-a0f5-c6d085c0328a","44530295","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""Медицея""","2497-E225-E000","1","903915b8-414c-4a42-b889-6d9e14cbc423","ДНІПРОПЕТРОВСЬКА область, місто КАМ'ЯНСЬКЕ, проспект Свободи, 2"
"002b4bd5-2d0a-4c48-8d17-7b24f4dc96bd","37677525","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НІКОПОЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0100-E125-E000","1","1c793a79-3826-46ff-8627-d281ec3b8e84","ДНІПРОПЕТРОВСЬКА область, НІКОПОЛЬСЬКИЙ район, село ПРИДНІПРОВСЬКЕ, вулиця Високовольтна, 33-б"
"002b4bd5-2d0a-4c48-8d17-7b24f4dc96bd","37677525","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НІКОПОЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0100-E125-E000","1","23f6d810-f8f9-4624-8f15-35c16700c623","ДНІПРОПЕТРОВСЬКА область, НІКОПОЛЬСЬКИЙ район, селище ЧЕРВОНОГРИГОРІВКА, вулиця Ярмаркова, 31"
"002b4bd5-2d0a-4c48-8d17-7b24f4dc96bd","37677525","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НІКОПОЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","0100-E125-E000","1","c38498bd-41e6-4d33-888e-6198d984aebb","ДНІПРОПЕТРОВСЬКА область, НІКОПОЛЬСЬКИЙ район, село КАМ'ЯНСЬКЕ, вулиця Будівельників, 5а"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","11","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","12","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","13","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","14","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","15","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","21","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","24","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","3","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","34","174709f3-1e7a-44b0-8aa5-1852d2660d4a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10-Б"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","35","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","4","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","47","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","5","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","50","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","53","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","54","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","55","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","60","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","7","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","0459-E126-P000","9","3ab62856-a0fd-4a9e-959a-0aed069ee44a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","1720-E126-P000","66","174709f3-1e7a-44b0-8aa5-1852d2660d4a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10-Б"
"0033b641-db83-4551-a5ce-1b925a0691c9","01999626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","1720-E126-P000","67","174709f3-1e7a-44b0-8aa5-1852d2660d4a","ПОЛТАВСЬКА обл., КРЕМЕНЧУЦЬКИЙ р-н., місто ГОРІШНІ ПЛАВНІ, вулиця Миру 10-Б"
"0044d0db-6de8-49cf-ab15-113be343a977","36604084","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОКСФОРД МЕДІКАЛ-ВІННИЦЯ""","1719-E125-E000","1","be66e421-21d6-492b-83a7-a19133120bb1","ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Пирогова, 34в"
"0069e102-1bfb-45dd-b747-0fc3db883c2b","37899673","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №4"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","0390-E125-E000","1","1278fa2e-99cd-4c69-a07d-2f7c259ac6bd","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, бульвар Слави, 52"
"0069e102-1bfb-45dd-b747-0fc3db883c2b","37899673","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №4"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","0390-E125-E000","1","3d63a990-852f-4bb9-9fe6-31afc9697967","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, проспект Героїв, 3"
"0069e102-1bfb-45dd-b747-0fc3db883c2b","37899673","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №4"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","0390-E125-E000","1","5c09c1df-9457-4baf-9654-8b095df8992d","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Ніла Армстронга, 1а"
"0069e102-1bfb-45dd-b747-0fc3db883c2b","37899673","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №4"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","0390-E125-E000","1","82e9fe2d-f2e4-44e6-ab8f-5e23357dd388","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Набережна Перемоги , 94а"
"0069e102-1bfb-45dd-b747-0fc3db883c2b","37899673","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №4"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","0390-E125-E000","1","9ec31c52-1c9b-4f9c-918f-3c4fe8f24193","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Ламана, 4"
